"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","townHallLevel","barbarianKingLevel","archerQueenLevel","grandWardenLevel"
"184837","5006","#CGPLR8CJ","Tomomi","156","132","0","#J2QJLQJL","JADE","bggdRN-q2BITB7axSaotpRFBc-JPk2Kw0AHRANiWEtk","10","30","31","NULL"
"184841","5006","#22GGPLR98","LEGACY ❤RATU❤","184","166","1","#CLYQUJ2Y","❤ LEGACY❤RATU ❤","Cwv049fhReK4-S_v8WWaSQvIm6a_eY7vluj02_YmPbo","10","30","36","NULL"
"184842","5006","#2YVRJUGL9","Noé..¡¡the bets","159","155","2","#8C8PY9GV","TheChampionsA.C","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","10","36","40","NULL"
"184843","5005","#2GLLQYYUG","Geovanny 92:48","156","115","0","#QG8PY8CV","The Gods Of War","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","31","31","NULL"
"184845","5005","#9GGPLLLU","<$uperman>","154","245","4","#R8VPP9J2","Pinoy Savage","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","29","37","NULL"
"184861","5005","#8L0C088CJ","میگ میگ...ویج","158","143","1","#YYYRJ0YR","آرماگدون","Svlf5616HSwoaHJrA9SY1fV9Y7tj31xz3b52Eo4lDG4","10","32","26","NULL"
"184870","5005","#2VQ2UV08Y","KRATOS","145","133","0","#8VQ28LVL","Raza503","WYkWpHKJWCUZaMHW7kHOCJ-xFwuA6UDT-idoxqSLE9Y","10","19","19","NULL"
"184883","5005","#2QYYJVLJU","SandWraith","137","324","0","#QQRJQ80G","Silent Flo","B-cd9VUF0G4y4WGFEJL6cNpUy2cf1zN2xMtMA_04d9A","10","27","28","NULL"
"184909","5005","#C2LL0QLL","keroro","160","332","0","#992099GL","三合会","5ZXQzvZbJUn4kTLW0lIXLhlT0zs-AhzaKc7-IfFhdxY","10","23","30","NULL"
"185035","5005","#Y8PULUV","♡Camila♡","168","278","2","#L2900LCC","Dark masters","5-bNcXrqLPJ-pEmp5Lw9Q_g5tcZsjmkPIm3feVuNqXU","10","25","34","NULL"
"185038","5005","#29R8JY2C9","altran_zalla","161","140","0","#9PRU2VJ0","~$@V£~","DNsohYfD9L5MoS-tAQgqOz5Nfy19BhEgPqPQ6mPnIxo","10","21","26","NULL"
"185062","5005","#Q8PVU2QG","María Fernanda","169","92","1","NULL","NULL","NULL","10","37","40","NULL"
"185068","5005","#29PJJ822U","Yogi D'Arc","153","189","0","#YV8GYULY","GGS_of Clans","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","23","24","NULL"
"185069","5005","#UC9JRL9G","ChiCha-CoRn","146","164","0","#V8YQPRRJ","TAGAWAZAK.PH","xBXQYRRZ5ieSuyWJQTg5i8UxrPQ1PNsg9gwZ1YgemjY","10","23","21","NULL"
"185120","5005","#9YRLYCJGQ","samrat","129","275","0","#9RQCJUYC","Savage Vacation","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","19","25","NULL"
"185181","5005","#8RRQVUCRQ","РУСЛАН","179","88","1","#QRQ2CVPY","SUMY UA","ErPrtiHldvwmpebEdmbNMeXWzYZwASf5wcArmz-s1U0","10","30","39","NULL"
"185193","5005","#PLJPJGP2","ayoob_66","140","205","2","#22QCCQLV","bicol assassins","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","32","32","NULL"
"185293","5005","#U8JGUY2L","Besmertni 7km","154","114","0","#P9UJPYC9","™FreeDomForce™","ITMHqKCB5FrsQsChyzeA3ZQyUUht4mYShfeIPIiiiug","10","30","39","NULL"
"185320","5005","#8RJP0CRY","Sentinel","202","178","3","#GV228Q9","Monkey Bizness","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"185342","5005","#8RL82VYPL","Hans","164","188","2","#YVRVCQJQ","BOSS CLAN","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","40","40","NULL"
"185343","5005","#2R08R9G9J","Lucifer","159","326","2","#GL2YUV0Q","The Lêgèñds","Fr1cJxCfrPUoy1LKd2zp2_FUx7dI6IEDIqUpaENNGy8","10","31","39","NULL"
"185344","5005","#PQ8V8U8V","灵之阁","186","406","1","#P2GGQ2CP","萌面超人。","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","40","40","NULL"
"185404","5004","#2YCJYQPCG","FrankEnsteIn","160","328","4","#L9YGGURR","FnF wOrld","Tpv2qlpa1Gu53fBK-VMEYMJJLsrPz613KUnVuYLtJPc","10","36","40","NULL"
"185414","5004","#8G8LV9YC","<Hodor Hodor>","152","135","1","#PGVLJYPU","DansPark","17ZeKM5js_N56GRrKtL6x6kHkYu_JIJZE7-kEUmrRJE","10","33","40","NULL"
"185455","5004","#2Q0PRYCUY","★★★monxcha★★★","183","38","0","#Q89UJC8C","ANAK BANGSA IND","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","40","40","NULL"
"185469","5004","#9YQUQLCG0","faisalkinğ","134","365","1","#CLR9UQ22","AWESOME CLAN","xxgxQ7psaG0LhvfyfX4hH59EAcXx2tlxOAGkWV33WOs","10","17","19","NULL"
"185489","5004","#VR2C28V","Mystic Rage","136","213","0","#YG8GP98J","BN New Empire","knYuxu4pCc0CogrP0c_9pmDJubm_ELKNIg43BcGYbS8","10","24","30","NULL"
"185524","5004","#8YVQC9YU8","محمد","154","144","0","#LP80JLGJ","SYRIA","HuVYONTzKhvFZZ1sccDYJ-a272G3zmjjFYLg8cm9wm8","10","30","33","NULL"
"185542","5004","#RQCQYYQ9","SASUKE UCHIHA","144","226","1","#L2J0UQ8C","Districk Kulon","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","10","21","24","NULL"
"185561","5004","#8LR9GPCGU","⭐RAFAEL CoC⭐","128","104","0","#2P2RRUGJ","Lacras","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","16","23","NULL"
"185636","5004","#88VCPQ2P2","BEN 10","147","189","0","#9RCCJ290","PAKISTAN","2VCVeqIRcmylxlzzHtzAFslfxXYKJ4i1cIY2gYvHdek","10","18","20","NULL"
"185710","5004","#88908VUV8","هوبي ديالى","177","169","0","#YG2CGRLV","سادت الحروب","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","10","40","40","NULL"
"185721","5004","#88C0PJCRR","✴✴✴FANAT✴✴✴","232","161","1","#8UG022Y","KZ 2050","uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw","10","40","40","NULL"
"185727","5004","#889RCG0PQ","Pathum","151","429","0","#GGU2RYPJ","{We Reserve SL}","02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4","10","16","15","NULL"
"185788","5004","#80J80RVQQ","Lady M.","195","212","0","#C0CU09L","Home Sweet Home","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","10","40","40","NULL"
"185807","5004","#VQV0P9YL","slack","135","348","0","#2Q0JJ2P8","# PORTUGAL #","-GTMiZIWMDCHAzRWz6fbjAQe_9gcbhCCBh8cgTytvdM","10","24","30","NULL"
"185820","5003","#9282RQ8YJ","red vanisher","171","126","0","#9YV89CP8","SMSL_EMB","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","21","29","NULL"
"185825","5003","#82V00P2UR","Elizabeth","177","122","0","#P088LR20","Zona Oriental","BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE","10","36","40","NULL"
"185828","5003","#88LLYGGL9","zero_cool","171","193","2","#9J822GRU","EuroElite","194FYsQXalULrD53ScUjdX60EVYbGTRPYaASoTSvl7s","10","40","37","NULL"
"185844","5003","#82UVJ90LG","☆☆Crazy Kid☆☆","151","139","0","#9RG0G0G","LANKAN GANGSTER","YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s","10","15","19","NULL"
"185850","5003","#L2CCY090","⚡ZUBR-ALEKSEY⚡","169","181","0","#UPP9C02","ZUBRikiNEW","e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4","10","32","40","NULL"
"185932","5003","#82LR8GGGJ","Rex","165","247","1","#99VLUC9Q","Delhi Indians","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","10","21","40","NULL"
"185950","5003","#8PU029R8U","€milio jr","120","243","0","#L9UUGRRU","Xx_Bad_Boys_xX","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","15","19","NULL"
"185975","5003","#28PYGJQCR","♥Lord Mehdi♥","148","135","1","#YJ9PQ8JG","CLAN TURK","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"186050","5003","#8LR0U882Q","isnandar nikon","137","306","3","#CPPLGQVJ","BOJA BARU","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","18","18","NULL"
"186066","5003","#88RYLJQUP","Gleison Dan","164","211","0","#GVY8VJL9","Os Guardiões","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","28","29","NULL"
"186069","5003","#2CLV2RVQ0","BorNa iR 76","141","164","1","#29J9RC98","Persian Kings","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","13","28","NULL"
"186103","5003","#2L80JG2J0","Дмитрий","156","123","1","#2JGQ2J9C","RussianRoulette","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","39","40","NULL"
"186104","5003","#9GCL2298Q","✌R.I.C.A.R.D.O✌","120","142","0","#PUC08QV8","The Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","19","21","NULL"
"186166","5003","#J0VPG28G","АЙБЕК","160","127","0","#PUVQ0P9P","Маски Шоу","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","10","37","37","NULL"
"186277","5003","#28CY0G98C","Bayram","192","445","21","#GUQY82C9","☆NAXCIVAN☆","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","40","40","NULL"
"186281","5003","#9RPRCQP8J","TAC 411","162","301","1","#QQGJLCCL","AiLe","wkB1qHscyup5j7zTpQZFR6eHkaHmHL3nMxUvBPuAc3c","10","21","29","NULL"
"186295","5003","#88QLQG8LG","BeThaNy<3","157","200","1","#J8V0YVC2",""COC GAMERS "","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","10","17","38","NULL"
"186331","5003","#22Q9Y2VLP","Alexander","154","118","0","#QPLGCG0Q","++BLACK FLAG++","MUCIZDX9wNv_H13qXzihyvd79-ytDBiJfAIZGnSD7Ys","10","25","30","NULL"
"186334","5003","#2VPQLGPYV","hemms","149","304","4","#9Y2JV98C","talaba 5 clan","9paIAWRoEmVUH0-D5KWhutJkPdWjVcU8f2ki9InSlMI","10","25","33","NULL"
"186350","5002","#2QUPJCVUJ","ENDRO","164","127","1","#2JVGRJPP","Semarang Group","OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM","10","31","35","NULL"
"186368","5002","#8CRPQVJJ9","mann","162","199","1","#LYCJCJ02","KING OF WAR","jKTik57GEfU37ykLwBLS8rNC-A0nwtn2Ea07HFiu8NM","10","40","40","NULL"
"186381","5002","#YJGRRJLG","Krish","164","137","1","#2PGJUQ8R","THE WAR ENGINE","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","36","36","NULL"
"186404","5002","#20R2VR8YP","DhK'Jo","167","137","0","#9RJ2CPU8","7eme compagnie","g-68O8l0KWA22W__XU5zHEAXhmpqchdzRma_n5Hpdi0","10","31","33","NULL"
"186431","5002","#GUQYQ0U0","むぅ~","173","533","0","#U9VY0828","宿り木","tQlMkyFgz9YID64eucRxl20U_TiiK4xJg6TIjSAt8nc","10","40","40","NULL"
"186445","5002","#CUC8G8J2","❤MeLL❤","179","113","0","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","10","40","40","NULL"
"186452","5002","#2G0QYUG0P","kakaroto","152","234","1","#Y8VJ0V9G","Los sin clan","a4fFI19bW2qL08W4jAqHZq021krfIfb6itF7MdvDoaI","10","24","38","NULL"
"186560","5002","#CGRVJGVC","cristhian","214","175","0","#YQQU8Q8Y","STJ PANAMA","Sdf_i-aAlMfGKmQbWU-SFq1UzmzCNZ-2hHFUV2tHo_U","10","30","38","NULL"
"186591","5002","#20V8V8J2V","DEATHxLORD","161","91","0","#29QUV829","Pu-Pu-Pi-Du .!.","8qY8wVkC0_M0WEHFviwJU7yEX6163sXgKJEzDsiQOlE","10","32","40","NULL"
"186607","5002","#29CJP2QVG","⚡am","146","102","0","#9YQ8YGGR","breaking bad","yKc83x4_O95WEOmN-PJ6sPs_P5ZcWsBywd_oO2Hn9Mk","10","34","40","NULL"
"186673","5002","#29V99JVCJ","LEGEMON.","176","336","0","#LQ998YPJ","PIRVAHID","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","10","21","NULL"
"186699","5002","#8RUJC9VP8","jasskitt","173","331","0","#GJ8GRPVR","Canada","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","25","25","NULL"
"186808","5002","#88C99Q9PR","Naresh","163","245","0","#8G08LGVV","Clash Of Nepali","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","36","37","NULL"
"186829","5002","#CU2YUPUL","The Best","157","89","0","#P9L2YQYR","Uzb_Team","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","30","35","NULL"
"186835","5002","#2UJRVYULC","bhupendar R","169","256","0","#GGUQUGR0","Immortal","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","10","27","40","NULL"
"186839","5002","#QVQRR0L8","$$Nafas$$","148","70","1","#8PR0Q0L8","ارباب سیاه","V9sdlbwA810p3b0hUrucW4I8kdnzGqLTwbELx1KBMgQ","10","21","26","NULL"
"186840","5002","#2P0GJPJ9R","EDUARDO⚽","140","233","0","#PC9VJ22Q","☆panama507☆★","17ZeKM5js_N56GRrKtL6x6kHkYu_JIJZE7-kEUmrRJE","10","20","30","NULL"
"186842","5002","#VV208YP8","troll","148","224","0","#88QG28UR","valentino46","aIgTBaGxdHglhWv5cK0Hl7L6f5rWLNhwXW1vVR49OIg","10","20","27","NULL"
"186843","5001","#P0RVVJUQP","TOM..","150","230","0","#Y8J8VLGV","WINNERS RETURN","NdVtVWD0GRPIi-edDlipEBrr1bv2EX0PelHmlGGSVrE","10","26","40","NULL"
"186856","5001","#80QC0QCPL","saif iB","157","216","0","#Y8LYQ0CJ","عدت بقلب لايرحم","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","30","36","NULL"
"186889","5001","#8G9CVUPQ8","sheck","166","118","1","#LVYLYVRR","los chimenea","HvzyfImVUWtu-psxjIdp8LZiApF6eB89qdkX7WuDVGE","10","31","31","NULL"
"186913","5001","#CGJG9YGV","Kieth","176","51","2","#CVPV0JQC","Empiremaxx","Z2OqgY6eNST05cLYqniJQTYdrwwG-GKOZvrW26SKt18","10","20","21","NULL"
"186942","5001","#82JU9UPL","nelson","139","126","0","#8JPV2GCU","TH€ D€$TROY€R","CBa0ys8ar9lkGQw0Qa9iHf2T1PlOZ8u0gF07j1BfbfE","10","26","27","NULL"
"186956","5001","#G009GP9P","brayhan","137","150","0","#2UCQGL9G","LAT STEEL","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","26","30","NULL"
"186969","5001","#9QLCQL0VC","Pasindu Lakshan","164","232","0","#8GCP9JJ2","Silent assains","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","10","18","22","NULL"
"186993","5001","#2J2Q90CL0","€/!● r○m@n 1..","150","152","1","#GLV220U2","GUERREROS☺","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","20","28","NULL"
"187005","5001","#92CC8PJC2","[BABYKILLER]","142","157","0","#CY08RUV","War Slaves","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","10","30","31","NULL"
"187017","5001","#90C9829C9","Daniel","120","225","0","#2U9JCYVR","Brasfoot","aLl_HSQs0JLR2YZ-9iuzQb1Rj8PjnlfxKWQyonBW-bU","10","21","22","NULL"
"187088","5001","#U0V9CRVC","DEN","154","438","6","#C8JC2GG","<<WENERA>>","zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0","10","30","31","NULL"
"187093","5001","#8JYGL00QY","Bishnu","167","212","2","#YQ08020Q","BRUTAL WARRIORS","21YtrW_bwSkuZLHatdRIxJ_5M_pEh57NhiNghpraqWQ","10","35","40","NULL"
"187217","5001","#2PCR8UJ2J","Дмитрий","171","249","0","#GJ0Y9GP9","GANSTER'S CW","Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs","10","30","38","NULL"
"187223","5001","#P0GC8YQ","AL_ISRAQ_25","165","144","0","#P2G2VJ00","kidnes","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","27","27","NULL"
"187238","5001","#9J9RLRQLY","CENNA","167","256","0","#L809YCGU","ЧЁРНАЯ ГРОЗА","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","10","25","27","NULL"
"187293","5001","#2GYUQ99UR","john paul ligan","132","360","4","#9G88YVYJ","Animus","HvzyfImVUWtu-psxjIdp8LZiApF6eB89qdkX7WuDVGE","10","17","18","NULL"
"187349","5000","#PRRUQJUR","さわやか","175","121","1","#2J88P99C","下衆界鍋部","d6XiO02aD2I-DA-iFC_ejYCe_saSR7QMJFM3ni46JSQ","10","40","40","NULL"
"187353","5000","#292VUP0QG","✌jean.c✌","157","81","2","#PP82JP9G","Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","37","38","NULL"
"187404","5000","#8Y2CP20V2","Ana","181","349","0","NULL","NULL","NULL","10","27","30","NULL"
"187427","5000","#8VVR29G9U","قنبس","168","271","2","#LJC0QY9Q","أحلا عالم","slsiNqJ5_8887HZYKmYvq-HL6oPkjLJY3db9x87u5YE","10","23","22","NULL"
"187447","5000","#PCGL80RV","Aldo Pedro","153","92","0","#PLYYRJUG","BR PUSH","U0gIwQ4LX0Dg_sdPhQZQWyiwIe7EN5ymGuOlJR0JcFs","10","23","22","NULL"
"187495","5000","#8PQ9PV0L8","Abz","144","411","0","#908C888C","Exclusive Exile","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","27","30","NULL"
"187561","5000","#8PLRGQY9","raj007","142","226","2","#PP9JP9VQ","INDIAN ASSASSIN","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","10","31","35","NULL"
"187575","5000","#8PCRJPJLR","Arrafi","138","325","2","#PGUC9QL2","Minang Buffalo","_aKm39_-Mvz1cCDl-UeFZnOubCziDYHVlzyiIDg5cmU","10","16","19","NULL"
"187576","5000","#P0R0V22V","Beto","172","177","2","#280PRRJ9","pinoy KSA 2","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","10","40","40","NULL"
"187587","5000","#20CLRY009","AmiR","179","207","1","#PYV9QVQU","ardebil revenge","WYkWpHKJWCUZaMHW7kHOCJ-xFwuA6UDT-idoxqSLE9Y","10","23","30","NULL"
"187628","5000","#UPJLL9P","Alicia","175","218","2","#QLQYCUVG","PUROZERTERO1","_nvBUbqfwZRB10w97Uwoa1GNz7eKE3ODBRYdq78bpis","10","32","35","NULL"
"187685","5000","#8CJ2GQLY0","黃。种人YK Wong","153","317","0","#PGPLU9P2","COC纵横","2fM_WCBB3JuUJLQ2QMuN-AfUCDhPUU2vDLaJdeuP5O0","10","40","40","NULL"
"187713","5000","#PJYQG00J","BLueSky","149","201","0","#9CPU2CQR","DOSTLUK","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"187752","5000","#U988VLG8","Keyvan","149","84","2","#Q8UC9QRY","Iran Legends","rs_ijK3wS9fJ9lzHo5pDu7mSdX3pf72znx8F6UOsBwc","10","38","40","NULL"
"187768","5000","#2J8G2UJRP","MURSAL","158","196","1","#P0YJRJ0G","Southern Cross","NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU","10","23","26","NULL"
"187771","5000","#92P9J2VC2","WOLVERINE","164","102","0","#GYGQPQ9L","TARGET","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","10","22","21","NULL"
"187868","4999","#8LPRC9PQ2","Dipash thing","169","84","1","#R9J02UQY","UD clan","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","10","27","26","NULL"
"187877","4999","#QVR8Q0Y9","天空の青き独眼竜ハーデス","156","200","0","#QR2VLPLJ","いざ、陽のあたる舞台へ","rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ","10","36","40","NULL"
"187885","4999","#9PJ0L92PY","Marcelo","136","263","0","#U08J8VRV","sou moh noob","OsF88NUmuAGzN7ekTf3QNQUjLy_k1X8S60E2GyxaGjo","10","25","29","NULL"
"187962","4999","#8L8LC9JVC","Granit Xhaka","159","155","0","#GU0QC298","ZAHABAT ZEJATI","eFWJ8wuJSQr_4qB-PKP3U6t8NinKVreVCHvN5wROTW4","10","12","23","NULL"
"187984","4999","#YVL0LL2U","Папа Гусь","162","119","0","#C2VCVVL","DED MAZAI","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","39","40","NULL"
"188060","4999","#208QLCG2G","bocephus","191","97","2","#88P0QRPQ","#1Cowboys","bfmKg8cM4PUytKqR0ASyqLITyOqjjfaCPbrDEdiP7U8","10","40","40","NULL"
"188137","4999","#2JLCVGPQ9","EMON RoCkStAr","145","280","0","#PVVLRCPC","Fight2Freedom","ny-vo8DRxjkG-UIm0MqAF6xYYo2_phbeZjfHD82RXlY","10","20","37","NULL"
"188418","4998","#VVRGULUJ","Dublamofe","179","274","2","#90CY0Y0G","Rat Pack","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","10","40","40","NULL"
"188563","4997","#8J8CP0Y8P","Hell home","140","161","1","#YURC02R","INDIAN WARRIORS","TU0t119W5y2lbBAVtL4Ybx4aRPZMAzc5gvFgg02dXHI","10","11","12","NULL"
"188641","4997","#8VJJ9YUR2","DEAD DESTINY","146","108","0","#PGUCL2VG","Hog Riders Club","eMp5h0LHHy1yqJoaq6XVEQYJTjaWnIbOfW1hR_2ndtc","10","20","20","NULL"
"188643","4997","#80UYYG22Y","SAAS","177","90","2","#JLJ0VGRG","SUPER RANK","MUCIZDX9wNv_H13qXzihyvd79-ytDBiJfAIZGnSD7Ys","10","37","40","NULL"
"188723","4997","#P0LR282Q","ROSS","148","244","0","#VJ89LY0","Covington Elite","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","25","24","NULL"
"188760","4997","#28U82JVY0","MrDanil","130","232","2","#9VJ0LU0R","Шайтаны","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","33","33","NULL"
"188794","4997","#ULL2YQPG","Louisto","173","153","0","#J02GQJ","New Titans","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","31","40","NULL"
"188815","4997","#2UU8URYQ0","EL PEPE","196","187","2","#29LPUV0P","PLAN "B"","bVfTomqoTGKMgDkBbMyEKf4eTDzFxklOcrlOVXoJA-k","10","24","24","NULL"
"188917","4996","#29YPRJ09V","frank !!","143","157","0","#202RUL8GL","Mancos PRO","pNwbtdL_kn9BwHjL_43rlF-Xk_ZqoxavOStOcKmwr2I","10","26","30","NULL"
"188961","4996","#CG2UQV8U","mcouill","149","310","4","#8J8UVL9C","glorius imperat","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","35","40","NULL"
"189067","4996","#LJU29JP2","❄✨Chollyza✨❄","182","385","2","#98J8LV9P","♦Maximus♦","wkB1qHscyup5j7zTpQZFR6eHkaHmHL3nMxUvBPuAc3c","10","26","32","NULL"
"189077","4996","#8PRLYGVJJ","Abo 3azam","132","232","11","#YP8QVLU9","MAX AMMO SYRIA","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","25","40","NULL"
"189187","4996","#900Q2RQYY","pott","154","399","21","#CJYY9RGL","Gigantes de aço","g-68O8l0KWA22W__XU5zHEAXhmpqchdzRma_n5Hpdi0","10","31","40","NULL"
"189217","4996","#20P280YL0","ラスタマン","152","85","0","#PQ9RUUGC","待ち人来ず(；´Д`）","OA733BYdDf3Sqr2wH_y9ZHi9xIyay-5kE_a0EhR60F8","10","40","40","NULL"
"189257","4996","#GG90V00G","մηɾεαʆ","140","448","11","#CU0LVQRQ","M̶C̶ K̶A̶N̶A̶X̶","FoeBKgf5I2Ow7tbVKhmqr9BDn1y0i-jXkQ8rMZaUr7g","10","28","23","NULL"
"189312","4995","#2RC8RL2G2","kambal","162","105","0","#GYJ0JC9","No MeRcY","g7AsQmtoqSZPLtGWMDMEy_CMZVvana6wfNIG34eEsm4","10","38","39","NULL"
"189352","4995","#RLVY92UQ","GENIOUS","143","114","1","#LQRLL9R0","N€ver giv€ UP™","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","21","21","NULL"
"189365","4995","#820PUGUJ9","xxANDRESxx","149","350","1","#9RVJ2CYQ","Ave fenix","LaqLjRMGmYbdLSFbNqMWBI_2w2JN6NrzOMjuM9SAm6c","10","20","27","NULL"
"189368","4995","#20LLCV2U2","ATCHOY BATMAN 2","156","165","0","#PGYR9R2C","Last King.Ph","31V2AwciWBlqmkMZV1vhYj5PeEE26PeiGoqOAMeMWBM","10","27","26","NULL"
"189374","4995","#8CU92VQPQ","milad","154","186","2","#L8LGLGQV","خوزستان","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","18","27","NULL"
"189462","4995","#8P0PYJVL2","andri acil13","154","102","1","#J022J2L0","KUTULONCAT","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","25","25","NULL"
"189504","4995","#292YYCCYL","ANTHONY","160","219","0","#QJQ9JURC","cl adultes hev","wMWWrPBg_RKaEv7mFNK6iTGZSS2GEalefSqlNjB0L0I","10","21","33","NULL"
"189524","4995","#292C9LJJQ","AL.Nimzak","172","197","0","#9P2UG8UP","Молодые","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","10","32","35","NULL"
"189556","4995","#22QC9PY0","NATSU DRAGNEEL","176","188","0","#Y0L8JR9C","berashk force","VNKjK5xu_cPgeUdQqpuOzBgJQSF2ha0TdWlbgv3i5Bk","10","28","40","NULL"
